ignore,opentime,openprice,tradeCount,ActiveTurnover,low,endPrice,activeBVolume,high,tradeVolume,volume,endtime,symbol
1704946500000,2621.62000000,2624.46000000,2607.61000000,2612.53000000,14599.77470000,1704947399999,38173082.12844300,18990,8531.85810000,22308427.60570200,0,ETHUSDT
1704947400000,2612.54000000,2612.75000000,2607.48000000,2610.26000000,9938.53780000,1704948299999,25937812.06029700,14398,5695.65020000,14864057.62563700,0,ETHUSDT
1704948300000,2610.27000000,2618.88000000,2605.00000000,2615.01000000,9879.59840000,1704949199999,25809818.42458300,18096,5689.09210000,14863587.40155100,0,ETHUSDT
1704949200000,2615.01000000,2615.80000000,2603.40000000,2606.11000000,11126.47850000,1704950099999,29016418.01534700,17919,6281.53580000,16380014.17486700,0,ETHUSDT
1704950100000,2606.11000000,2608.15000000,2602.39000000,2603.70000000,4768.95290000,1704950999999,12426148.80925200,8869,2255.46850000,5877100.76687200,0,ETHUSDT
1704951000000,2603.70000000,2603.70000000,2584.00000000,2589.17000000,8778.82390000,1704951899999,22763746.55624600,17156,3174.16710000,8229305.04498200,0,ETHUSDT
1704951900000,2589.17000000,2599.03000000,2584.22000000,2596.72000000,4422.04880000,1704952799999,11469481.82855400,11881,2338.91230000,6066382.65863700,0,ETHUSDT
1704952800000,2596.72000000,2598.45000000,2575.13000000,2578.16000000,10043.66800000,1704953699999,25967425.85296800,18922,3778.86250000,9771143.42011600,0,ETHUSDT
1704953700000,2578.15000000,2586.21000000,2573.92000000,2576.07000000,6830.51050000,1704954599999,17622605.66314800,14987,2975.45990000,7676544.90892600,0,ETHUSDT
1704954600000,2576.07000000,2584.27000000,2573.01000000,2583.80000000,6145.40110000,1704955499999,15842987.12492300,12503,3059.02390000,7886655.72832000,0,ETHUSDT
1704955500000,2583.81000000,2585.61000000,2575.80000000,2577.23000000,6042.05320000,1704956399999,15586429.06858700,12269,2787.26300000,7189402.28172600,0,ETHUSDT
1704956400000,2577.22000000,2587.49000000,2576.00000000,2586.46000000,5427.09530000,1704957299999,14010968.48803300,11165,2965.40590000,7655861.72784000,0,ETHUSDT
1704957300000,2586.47000000,2591.80000000,2581.28000000,2590.39000000,4159.44070000,1704958199999,10760933.45918600,9332,2237.17820000,5788274.68944300,0,ETHUSDT
1704958200000,2590.39000000,2591.03000000,2579.00000000,2584.25000000,3560.25880000,1704959099999,9198944.23314600,9377,1389.40400000,3589852.67479900,0,ETHUSDT
1704959100000,2584.25000000,2589.54000000,2581.63000000,2589.15000000,3798.00900000,1704959999999,9820012.18547900,7910,1835.08140000,4745131.09174700,0,ETHUSDT
1704960000000,2589.15000000,2597.41000000,2586.66000000,2596.48000000,3668.47440000,1704960899999,9508719.21280500,9461,2410.95660000,6249663.31693300,0,ETHUSDT
1704960900000,2596.47000000,2608.89000000,2592.07000000,2608.25000000,5811.10750000,1704961799999,15123670.57022300,16823,3595.58370000,9356909.10013500,0,ETHUSDT
1704961800000,2608.25000000,2609.07000000,2602.02000000,2605.88000000,3967.02850000,1704962699999,10337364.23856400,9197,1807.33370000,4709007.22438300,0,ETHUSDT
1704962700000,2605.88000000,2616.96000000,2605.70000000,2615.59000000,5264.57260000,1704963599999,13750230.70029500,10936,3247.87090000,8482633.89583300,0,ETHUSDT
1704963600000,2615.59000000,2620.00000000,2610.80000000,2615.02000000,5973.38200000,1704964499999,15626634.41268300,10929,2804.51830000,7338428.43820800,0,ETHUSDT
1704964500000,2615.02000000,2615.02000000,2607.52000000,2608.49000000,3185.69190000,1704965399999,8315875.73901600,9369,1646.35050000,4297121.40069000,0,ETHUSDT
1704965400000,2608.50000000,2614.99000000,2604.80000000,2613.01000000,3597.57310000,1704966299999,9387349.01237600,8150,2136.40800000,5574082.92902000,0,ETHUSDT
1704966300000,2613.00000000,2617.38000000,2607.54000000,2608.68000000,3497.10850000,1704967199999,9131661.57425600,8591,1588.93530000,4149054.71526100,0,ETHUSDT
1704967200000,2608.68000000,2615.80000000,2607.55000000,2612.36000000,4638.16500000,1704968099999,12114601.54525000,9266,2099.18850000,5482845.50309900,0,ETHUSDT
1704968100000,2612.37000000,2626.72000000,2612.22000000,2624.09000000,8173.45850000,1704968999999,21428861.08968600,14806,4185.45100000,10971192.15518500,0,ETHUSDT
1704969000000,2624.09000000,2644.00000000,2618.30000000,2639.18000000,10701.31770000,1704969899999,28158114.73187500,25353,6045.69050000,15909701.54999100,0,ETHUSDT
1704969900000,2639.17000000,2649.96000000,2635.00000000,2636.79000000,9575.45360000,1704970799999,25295244.70240600,19762,4715.90120000,12460989.02300000,0,ETHUSDT
1704970800000,2636.79000000,2640.00000000,2626.99000000,2639.61000000,7952.70580000,1704971699999,20935040.62333400,14831,4259.77990000,11212833.27237900,0,ETHUSDT
1704971700000,2639.62000000,2651.77000000,2634.40000000,2651.57000000,7409.36140000,1704972599999,19584408.00012500,16488,4516.74030000,11941169.80388500,0,ETHUSDT
1704972600000,2651.57000000,2656.77000000,2642.80000000,2656.01000000,11297.37790000,1704973499999,29934536.67773400,19147,6422.68830000,17021230.97804800,0,ETHUSDT
1704973500000,2656.01000000,2665.74000000,2652.40000000,2657.90000000,12602.83710000,1704974399999,33503415.35319600,20234,6712.79490000,17844859.29911000,0,ETHUSDT
1704974400000,2657.89000000,2662.44000000,2646.11000000,2646.60000000,7195.06350000,1704975299999,19084638.36735900,19719,3263.02460000,8655660.76384200,0,ETHUSDT
1704975300000,2646.60000000,2651.85000000,2643.25000000,2644.32000000,8296.57060000,1704976199999,21966946.99461800,16077,4074.51070000,10788175.97949600,0,ETHUSDT
1704976200000,2644.32000000,2648.22000000,2636.10000000,2643.89000000,8973.43410000,1704977099999,23715604.67650600,19522,4492.07470000,11871638.51080600,0,ETHUSDT
1704977100000,2643.89000000,2653.60000000,2638.99000000,2647.02000000,12224.14260000,1704977999999,32330846.41616200,17976,6605.57780000,17472032.27559100,0,ETHUSDT
1704978000000,2647.03000000,2656.60000000,2637.58000000,2649.09000000,7256.92060000,1704978899999,19209813.67848200,17607,3680.22810000,9741692.93438900,0,ETHUSDT
1704978900000,2649.08000000,2656.58000000,2639.58000000,2641.39000000,7010.93460000,1704979799999,18577551.43403900,15956,3612.61110000,9571402.27664200,0,ETHUSDT
1704979800000,2641.39000000,2650.22000000,2622.40000000,2636.18000000,15046.27920000,1704980699999,39675621.98649700,35520,6919.23530000,18246400.57137000,0,ETHUSDT
1704980700000,2636.19000000,2644.38000000,2632.40000000,2635.98000000,6039.27590000,1704981599999,15938681.57663300,15178,2870.69440000,7576958.34537000,0,ETHUSDT
1704981600000,2635.97000000,2649.81000000,2628.98000000,2645.58000000,11510.06440000,1704982499999,30424392.86767100,21279,6706.72640000,17729349.79256700,0,ETHUSDT
1704982500000,2645.59000000,2645.80000000,2621.18000000,2629.49000000,14868.69910000,1704983399999,39129905.52507500,29653,6740.44670000,17733706.82454200,0,ETHUSDT
1704983400000,2629.50000000,2653.26000000,2616.98000000,2649.82000000,21901.24520000,1704984299999,57736036.82792300,37563,11692.90510000,30833865.06922700,0,ETHUSDT
1704984300000,2649.83000000,2686.60000000,2646.08000000,2681.86000000,38672.91780000,1704985199999,103304667.51113400,62995,19982.37260000,53378921.07276000,0,ETHUSDT
1704985200000,2681.87000000,2689.39000000,2662.10000000,2674.37000000,31903.91040000,1704986099999,85447687.64958000,54581,16072.12260000,43051541.83832300,0,ETHUSDT
1704986100000,2674.36000000,2674.37000000,2643.92000000,2648.18000000,21508.92110000,1704986999999,57148403.75173500,36973,9505.69860000,25256043.15916800,0,ETHUSDT
1704987000000,2648.18000000,2650.93000000,2606.84000000,2617.69000000,29688.80760000,1704987899999,77979408.51591600,49347,14497.07070000,38081846.87033100,0,ETHUSDT
1704987900000,2617.68000000,2617.69000000,2593.60000000,2613.19000000,24452.47720000,1704988799999,63783024.69103800,46347,11726.74600000,30595705.15923700,0,ETHUSDT
1704988800000,2613.19000000,2625.13000000,2581.50000000,2581.82000000,20452.32080000,1704989699999,53212933.13425400,43647,8873.20670000,23096148.45606000,0,ETHUSDT
1704989700000,2581.82000000,2595.41000000,2572.10000000,2579.90000000,19186.38980000,1704990599999,49574895.12268300,41405,9063.50890000,23424594.81276700,0,ETHUSDT
1704990600000,2579.90000000,2602.98000000,2570.00000000,2595.75000000,17149.05950000,1704991499999,44400768.39640900,36119,8969.83380000,23227830.63074000,0,ETHUSDT
1704991500000,2595.75000000,2600.40000000,2584.36000000,2588.00000000,7055.32170000,1704992399999,18286965.24837500,18212,2981.80860000,7730152.77660100,0,ETHUSDT
1704992400000,2588.01000000,2615.03000000,2586.00000000,2610.53000000,10853.97290000,1704993299999,28268963.15471700,23168,5614.62370000,14621498.87833800,0,ETHUSDT
1704993300000,2610.53000000,2611.60000000,2574.23000000,2581.13000000,9639.32080000,1704994199999,24974108.50005600,23902,3991.07720000,10339706.09480800,0,ETHUSDT
1704994200000,2581.12000000,2602.22000000,2578.00000000,2600.55000000,8512.38680000,1704995099999,22074470.88318500,18615,3768.15040000,9771883.07685100,0,ETHUSDT
1704995100000,2600.55000000,2604.01000000,2590.93000000,2602.45000000,5490.30250000,1704995999999,14266042.70518600,12259,3060.44200000,7953500.53306800,0,ETHUSDT
1704996000000,2602.46000000,2602.46000000,2592.03000000,2592.22000000,4945.45510000,1704996899999,12847676.80612000,12433,2512.53720000,6527250.91978500,0,ETHUSDT
1704996900000,2592.22000000,2600.87000000,2589.67000000,2600.60000000,3257.69100000,1704997799999,8454484.03645600,10413,1631.25800000,4233929.26387000,0,ETHUSDT
1704997800000,2600.59000000,2614.21000000,2596.53000000,2611.15000000,8556.49170000,1704998699999,22310996.00087100,15065,4825.73650000,12581017.48649800,0,ETHUSDT
1704998700000,2611.14000000,2618.20000000,2603.02000000,2613.45000000,7588.28250000,1704999599999,19817804.04911500,15141,4205.67210000,10983880.79641700,0,ETHUSDT
1704999600000,2613.45000000,2614.96000000,2601.63000000,2602.72000000,5133.77760000,1705000499999,13389607.59827000,11297,2253.02160000,5876712.13201700,0,ETHUSDT
1705000500000,2602.71000000,2609.08000000,2597.77000000,2606.31000000,4922.99200000,1705001399999,12816432.43949800,13220,2289.78230000,5961299.85920900,0,ETHUSDT
1705001400000,2606.31000000,2609.59000000,2600.87000000,2609.24000000,3919.95650000,1705002299999,10212713.76423300,11311,1813.58170000,4724788.31399000,0,ETHUSDT
1705002300000,2609.25000000,2622.46000000,2608.85000000,2622.07000000,5719.45310000,1705003199999,14969426.77683800,13537,3207.39240000,8393966.94201500,0,ETHUSDT
1705003200000,2622.07000000,2629.20000000,2619.93000000,2628.37000000,5512.12830000,1705004099999,14469629.40045500,11571,2749.37040000,7217550.59360200,0,ETHUSDT
1705004100000,2628.38000000,2632.28000000,2621.28000000,2627.45000000,5552.01550000,1705004999999,14588443.94767000,13926,2611.98530000,6863472.07595300,0,ETHUSDT
1705005000000,2627.44000000,2628.34000000,2593.74000000,2593.75000000,9939.08160000,1705005899999,25912233.81855400,24148,3652.77380000,9521564.49247000,0,ETHUSDT
1705005900000,2593.74000000,2605.79000000,2587.48000000,2593.93000000,9645.99540000,1705006799999,25014430.24271700,20051,4862.66990000,12608990.99657500,0,ETHUSDT
1705006800000,2593.93000000,2616.13000000,2592.23000000,2612.67000000,6137.27380000,1705007699999,15980232.18320100,14605,3298.62730000,8589946.48479800,0,ETHUSDT
1705007700000,2612.67000000,2621.00000000,2610.55000000,2612.71000000,3752.07560000,1705008599999,9813895.96763400,11144,1772.14470000,4635214.15339800,0,ETHUSDT
1705008600000,2612.71000000,2615.58000000,2606.24000000,2609.21000000,3073.90850000,1705009499999,8027564.37585800,9994,1357.19750000,3544026.00359400,0,ETHUSDT
1705009500000,2609.20000000,2611.26000000,2600.81000000,2603.79000000,4269.35790000,1705010399999,11126654.45894300,12818,1537.48310000,4006441.00820700,0,ETHUSDT
1705010400000,2603.79000000,2612.88000000,2598.99000000,2607.82000000,3949.29520000,1705011299999,10294533.76432400,10529,1413.46280000,3685277.24407300,0,ETHUSDT
1705011300000,2607.82000000,2614.10000000,2600.01000000,2600.12000000,2545.28380000,1705012199999,6639774.49375800,7881,1135.88170000,2964328.34626500,0,ETHUSDT
1705012200000,2600.13000000,2607.08000000,2595.81000000,2602.80000000,3749.61030000,1705013099999,9750132.85847300,9043,1747.81250000,4544098.43531300,0,ETHUSDT
1705013100000,2602.80000000,2615.90000000,2602.79000000,2615.42000000,2327.52350000,1705013999999,6074742.66740400,6376,1436.91530000,3750202.19953700,0,ETHUSDT
1705014000000,2615.43000000,2619.14000000,2611.44000000,2619.13000000,2941.32990000,1705014899999,7693633.27929500,7202,1497.83180000,3917512.62223800,0,ETHUSDT
1705014900000,2619.14000000,2620.98000000,2613.82000000,2613.99000000,3392.68170000,1705015799999,8882444.21081600,7319,1350.10620000,3534269.74292600,0,ETHUSDT
1705015800000,2613.99000000,2620.00000000,2610.41000000,2617.12000000,3149.10970000,1705016699999,8237867.29187900,6866,1630.31980000,4264853.80885900,0,ETHUSDT
1705016700000,2617.12000000,2624.81000000,2616.88000000,2618.01000000,3043.39200000,1705017599999,7976897.30377300,7230,1466.93110000,3844652.56340600,0,ETHUSDT
1705017600000,2618.01000000,2624.29000000,2614.21000000,2616.36000000,4177.98870000,1705018499999,10943514.36822100,10736,1944.92760000,5094578.28808700,0,ETHUSDT
1705018500000,2616.36000000,2617.78000000,2600.40000000,2606.49000000,4400.22810000,1705019399999,11471580.53608800,12371,1852.89400000,4830533.49757900,0,ETHUSDT
1705019400000,2606.48000000,2611.76000000,2593.15000000,2608.68000000,6205.68040000,1705020299999,16151513.19566700,14450,2771.62170000,7213206.42644200,0,ETHUSDT
1705020300000,2608.68000000,2613.73000000,2599.67000000,2599.74000000,2600.57830000,1705021199999,6777329.75346300,7362,1061.06180000,2766065.78599500,0,ETHUSDT
1705021200000,2599.73000000,2603.72000000,2591.16000000,2593.59000000,3831.06770000,1705022099999,9945140.42539800,10001,1461.46670000,3793861.67506700,0,ETHUSDT
1705022100000,2593.60000000,2597.17000000,2580.00000000,2584.16000000,4695.47280000,1705022999999,12151983.61170400,13884,1837.59510000,4757330.23704000,0,ETHUSDT
1705023000000,2584.17000000,2597.90000000,2582.48000000,2596.38000000,3826.12930000,1705023899999,9916974.22290400,10608,2200.69730000,5703793.86105000,0,ETHUSDT
1705023900000,2596.39000000,2599.22000000,2591.30000000,2593.02000000,2218.72410000,1705024799999,5759748.69508600,6681,1136.28360000,2949705.63814900,0,ETHUSDT
1705024800000,2593.01000000,2599.46000000,2592.86000000,2599.29000000,2040.74740000,1705025699999,5297873.48091600,6087,1233.77780000,3203362.12248000,0,ETHUSDT
1705025700000,2599.29000000,2599.58000000,2591.60000000,2593.99000000,2841.12910000,1705026599999,7372126.07990600,6924,1392.71890000,3613434.64579800,0,ETHUSDT
1705026600000,2593.99000000,2607.38000000,2591.38000000,2606.48000000,3355.72220000,1705027499999,8721083.40238700,8005,1980.09690000,5145393.74282600,0,ETHUSDT
1705027500000,2606.48000000,2616.02000000,2605.51000000,2607.72000000,5187.88850000,1705028399999,13542536.88038600,9886,2530.89500000,6606173.29935800,0,ETHUSDT
1705028400000,2607.72000000,2608.16000000,2599.99000000,2607.99000000,3664.60590000,1705029299999,9541676.75871600,7817,1947.12140000,5070132.37283000,0,ETHUSDT
1705029300000,2607.99000000,2607.99000000,2588.09000000,2595.60000000,4834.07050000,1705030199999,12548643.93868700,11993,2147.92520000,5574421.09589300,0,ETHUSDT
1705030200000,2595.61000000,2600.23000000,2592.82000000,2594.83000000,2519.37330000,1705031099999,6543565.90015700,7707,1478.34320000,3839888.19823500,0,ETHUSDT
1705031100000,2594.84000000,2601.74000000,2589.62000000,2589.81000000,2623.15820000,1705031999999,6815802.79540900,8016,1490.70210000,3873757.97561300,0,ETHUSDT
1705032000000,2589.81000000,2595.69000000,2585.62000000,2594.02000000,3807.16370000,1705032899999,9865152.34594800,11524,2087.77090000,5409338.05532700,0,ETHUSDT
1705032900000,2594.01000000,2605.62000000,2592.07000000,2603.85000000,4408.88530000,1705033799999,11462262.91562300,8536,3045.41400000,7916448.82687100,0,ETHUSDT
1705033800000,2603.85000000,2604.24000000,2595.03000000,2595.93000000,2347.88300000,1705034699999,6102717.81828900,7685,1151.07720000,2991824.47738500,0,ETHUSDT
1705034700000,2595.92000000,2596.54000000,2588.98000000,2594.02000000,3469.26940000,1705035599999,8994022.21014200,10657,1926.61820000,4994636.39762500,0,ETHUSDT
1705035600000,2594.02000000,2598.33000000,2590.32000000,2596.00000000,2051.52460000,1705036499999,5322170.76185700,7078,1171.05140000,3037817.75847900,0,ETHUSDT
1705036500000,2596.00000000,2601.47000000,2593.66000000,2594.12000000,2763.33690000,1705037399999,7176355.09427100,6803,1244.22690000,3231892.32238900,0,ETHUSDT
1705037400000,2594.11000000,2600.00000000,2591.47000000,2597.97000000,2846.73970000,1705038299999,7387695.19245100,8342,1323.18120000,3434162.41207200,0,ETHUSDT
1705038300000,2597.98000000,2610.00000000,2597.67000000,2608.79000000,2765.28170000,1705039199999,7204520.21500200,8058,1695.07820000,4416120.48905400,0,ETHUSDT
1705039200000,2608.80000000,2615.00000000,2607.24000000,2611.03000000,7948.81410000,1705040099999,20757597.66624700,10855,4153.88480000,10847269.07006800,0,ETHUSDT
1705040100000,2611.04000000,2626.43000000,2611.03000000,2618.59000000,6988.18450000,1705040999999,18303596.08334400,12825,4023.50360000,10539189.42911000,0,ETHUSDT
1705041000000,2618.58000000,2621.43000000,2612.73000000,2619.36000000,3269.39480000,1705041899999,8555510.93714300,7939,1816.54560000,4753725.42027000,0,ETHUSDT
1705041900000,2619.37000000,2622.85000000,2615.18000000,2617.64000000,3576.63250000,1705042799999,9367409.96802400,8527,2010.34850000,5264978.64934000,0,ETHUSDT
1705042800000,2617.65000000,2621.50000000,2606.24000000,2607.06000000,5608.94540000,1705043699999,14660554.38735900,13295,2688.36150000,7026834.64217900,0,ETHUSDT
1705043700000,2607.06000000,2620.94000000,2605.06000000,2618.68000000,5068.05110000,1705044599999,13241367.26232000,10821,2901.83450000,7581350.39155300,0,ETHUSDT
1705044600000,2618.68000000,2618.68000000,2599.26000000,2599.56000000,9148.22060000,1705045499999,23836192.28467100,16416,3764.65130000,9807632.86247000,0,ETHUSDT
1705045500000,2599.55000000,2600.57000000,2590.66000000,2595.73000000,11697.76330000,1705046399999,30360500.76359400,16375,4349.85340000,11290789.17437300,0,ETHUSDT
1705046400000,2595.72000000,2597.48000000,2588.00000000,2589.88000000,5392.39380000,1705047299999,13979504.42244200,11720,2184.99410000,5664548.85843300,0,ETHUSDT
1705047300000,2589.88000000,2596.48000000,2588.88000000,2590.57000000,3664.53110000,1705048199999,9500853.21502500,8897,1465.66040000,3799791.17973900,0,ETHUSDT
1705048200000,2590.57000000,2594.35000000,2584.11000000,2592.20000000,4857.06350000,1705049099999,12569839.50264800,13263,2284.92120000,5913890.19828000,0,ETHUSDT
1705049100000,2592.20000000,2604.18000000,2591.18000000,2601.93000000,4338.18030000,1705049999999,11282286.41044800,11892,2557.72140000,6651284.55197500,0,ETHUSDT
1705050000000,2601.93000000,2606.46000000,2591.44000000,2594.78000000,7015.60490000,1705050899999,18231640.26894600,12202,3770.31360000,9797129.35731200,0,ETHUSDT
1705050900000,2594.79000000,2598.00000000,2585.51000000,2587.82000000,5382.24850000,1705051799999,13947182.32498200,14067,2256.61040000,5848016.72808600,0,ETHUSDT
1705051800000,2587.82000000,2608.97000000,2585.34000000,2606.56000000,8200.97290000,1705052699999,21336236.23527300,17047,4656.68900000,12113435.75151300,0,ETHUSDT
1705052700000,2606.56000000,2618.35000000,2606.56000000,2614.77000000,6809.42270000,1705053599999,17797806.87568300,14447,3648.85320000,9536241.05807000,0,ETHUSDT
1705053600000,2614.78000000,2620.98000000,2611.37000000,2614.37000000,5839.22110000,1705054499999,15274997.82286900,11341,3542.35050000,9266521.04219600,0,ETHUSDT
1705054500000,2614.37000000,2620.32000000,2612.22000000,2616.66000000,3487.04740000,1705055399999,9127495.92339600,8349,1841.29780000,4819651.49694000,0,ETHUSDT
1705055400000,2616.66000000,2620.99000000,2614.10000000,2618.30000000,4268.83700000,1705056299999,11174765.84653100,8312,2724.74520000,7132950.18979800,0,ETHUSDT
1705056300000,2618.30000000,2622.63000000,2617.65000000,2620.93000000,4227.53470000,1705057199999,11077379.25671400,7767,2453.62220000,6428742.41695600,0,ETHUSDT
1705057200000,2620.93000000,2635.00000000,2620.54000000,2626.97000000,9403.35520000,1705058099999,24716684.83754500,16141,5885.83110000,15467968.88137700,0,ETHUSDT
1705058100000,2626.97000000,2664.24000000,2618.61000000,2659.73000000,18117.72780000,1705058999999,47933593.04133400,32079,10717.35570000,28345171.56293500,0,ETHUSDT
1705059000000,2659.72000000,2667.99000000,2647.20000000,2648.76000000,15492.07960000,1705059899999,41156222.60124800,29141,7998.91530000,21252758.12244700,0,ETHUSDT
1705059900000,2648.77000000,2656.57000000,2644.20000000,2647.59000000,10737.97240000,1705060799999,28447888.12805800,19946,5332.20950000,14126587.19416800,0,ETHUSDT
1705060800000,2647.58000000,2678.67000000,2647.58000000,2676.45000000,15325.09890000,1705061699999,40823833.09313300,27400,9595.25760000,25560759.81445300,0,ETHUSDT
1705061700000,2676.45000000,2680.00000000,2666.41000000,2674.82000000,12516.18030000,1705062599999,33468714.05462200,21527,6736.17630000,18011590.44031500,0,ETHUSDT
1705062600000,2674.82000000,2676.34000000,2649.02000000,2655.43000000,10448.85960000,1705063499999,27803001.50473800,25162,4851.67690000,12911124.96936800,0,ETHUSDT
1705063500000,2655.42000000,2655.77000000,2634.00000000,2650.52000000,10331.87230000,1705064399999,27334208.65972400,24859,5641.29470000,14926273.21114500,0,ETHUSDT
1705064400000,2650.52000000,2667.50000000,2644.92000000,2660.59000000,7604.81740000,1705065299999,20220223.62465300,16545,4466.97710000,11877115.35025900,0,ETHUSDT
1705065300000,2660.58000000,2684.34000000,2656.38000000,2668.88000000,11464.21380000,1705066199999,30634822.11886700,22502,5792.25110000,15476018.10035100,0,ETHUSDT
1705066200000,2668.87000000,2691.14000000,2668.12000000,2681.94000000,18115.55220000,1705067099999,48599880.67258600,29689,9743.18980000,26137001.34873900,0,ETHUSDT
1705067100000,2681.94000000,2691.49000000,2670.01000000,2673.78000000,9698.50440000,1705067999999,25994284.97920800,18235,4903.29690000,13146471.74195000,0,ETHUSDT
1705068000000,2673.78000000,2678.66000000,2662.50000000,2678.34000000,8535.30900000,1705068899999,22785038.99327300,18667,4688.23640000,12515461.73460800,0,ETHUSDT
1705068900000,2678.33000000,2697.00000000,2668.28000000,2696.13000000,9328.52810000,1705069799999,25012329.45681400,19312,5651.38000000,15154371.40284700,0,ETHUSDT
1705069800000,2696.12000000,2697.00000000,2671.00000000,2688.17000000,27070.05680000,1705070699999,72610023.15165500,49661,12978.01080000,34820105.19158100,0,ETHUSDT
1705070700000,2688.21000000,2712.78000000,2677.43000000,2705.75000000,21368.24870000,1705071599999,57604848.81212100,41139,11878.80760000,32027629.44064200,0,ETHUSDT
1705071600000,2705.75000000,2717.32000000,2689.90000000,2710.02000000,17684.55590000,1705072499999,47813407.08858700,32520,8814.57660000,23835089.02310900,0,ETHUSDT
1705072500000,2710.02000000,2714.55000000,2656.70000000,2678.22000000,27541.71680000,1705073399999,73866412.59042900,55756,12489.55840000,33483118.66974600,0,ETHUSDT
1705073400000,2678.22000000,2680.00000000,2638.62000000,2652.48000000,21497.96940000,1705074299999,57052589.73934100,47546,9540.23130000,25317007.84127500,0,ETHUSDT
1705074300000,2652.47000000,2659.72000000,2637.58000000,2647.02000000,12196.30260000,1705075199999,32317567.36597400,31737,5801.62780000,15374455.79200900,0,ETHUSDT
1705075200000,2647.02000000,2676.36000000,2643.20000000,2663.23000000,19934.17340000,1705076099999,53126122.42428600,37437,8922.23710000,23773341.82814400,0,ETHUSDT
1705076100000,2663.23000000,2688.83000000,2650.00000000,2677.85000000,20383.68930000,1705076999999,54372527.06765600,44020,9990.94820000,26654528.46352400,0,ETHUSDT
1705077000000,2677.84000000,2686.25000000,2647.74000000,2660.23000000,20531.23740000,1705077899999,54673374.94307800,44805,9888.81800000,26335751.01153700,0,ETHUSDT
1705077900000,2660.24000000,2667.89000000,2602.27000000,2620.44000000,28063.10100000,1705078799999,73771379.99645900,59463,11691.23830000,30755090.29670800,0,ETHUSDT
1705078800000,2620.45000000,2631.79000000,2604.76000000,2613.43000000,11972.09360000,1705079699999,31371907.01692400,36856,5893.48810000,15444899.31298100,0,ETHUSDT
1705079700000,2613.43000000,2616.93000000,2560.71000000,2572.40000000,29543.16110000,1705080599999,76336897.17447700,63197,12821.72440000,33128636.03019100,0,ETHUSDT
1705080600000,2572.40000000,2586.86000000,2571.58000000,2584.28000000,11115.55340000,1705081499999,28676376.55249500,30386,5798.97800000,14959666.97409200,0,ETHUSDT
1705081500000,2584.27000000,2604.97000000,2578.28000000,2603.05000000,11563.84280000,1705082399999,29952367.79392700,29757,6090.25040000,15774388.79199100,0,ETHUSDT
1705082400000,2603.06000000,2611.78000000,2591.60000000,2594.68000000,12238.06650000,1705083299999,31871836.25152000,28605,6015.66030000,15669468.47984000,0,ETHUSDT
1705083300000,2594.67000000,2602.41000000,2589.02000000,2595.85000000,5603.17470000,1705084199999,14545020.09478800,15371,2971.18470000,7714482.47332200,0,ETHUSDT
1705084200000,2595.85000000,2596.49000000,2580.00000000,2584.45000000,8336.15390000,1705085099999,21559347.46182100,20448,3264.36650000,8442721.09506900,0,ETHUSDT
1705085100000,2584.45000000,2602.00000000,2581.31000000,2595.71000000,5115.54330000,1705085999999,13278639.59731400,15239,2890.11920000,7501806.69027700,0,ETHUSDT
1705086000000,2595.71000000,2600.00000000,2590.59000000,2599.73000000,3577.94450000,1705086899999,9290487.60469900,14220,1953.59920000,5072945.14707000,0,ETHUSDT
1705086900000,2599.72000000,2613.96000000,2589.68000000,2608.52000000,6442.29030000,1705087799999,16781078.26302900,18881,3764.70180000,9808104.01641200,0,ETHUSDT
1705087800000,2608.52000000,2609.17000000,2587.00000000,2587.23000000,5602.33640000,1705088699999,14546991.12508400,18539,2750.03860000,7140668.17599200,0,ETHUSDT
1705088700000,2587.22000000,2592.95000000,2582.67000000,2584.43000000,5068.66540000,1705089599999,13111643.81703200,10699,2338.98740000,6051115.71552300,0,ETHUSDT
1705089600000,2584.44000000,2593.36000000,2575.01000000,2593.02000000,7331.75560000,1705090499999,18952413.57553700,16499,3489.97730000,9023192.60511700,0,ETHUSDT
1705090500000,2593.02000000,2598.20000000,2588.01000000,2588.62000000,6058.28960000,1705091399999,15708401.84243400,12765,2722.57130000,7058951.48237400,0,ETHUSDT
1705091400000,2588.61000000,2588.91000000,2573.53000000,2579.02000000,6911.87070000,1705092299999,17833104.09485300,14566,2982.81970000,7695370.66115500,0,ETHUSDT
1705092300000,2579.02000000,2585.61000000,2565.78000000,2569.36000000,6507.74660000,1705093199999,16750443.07435300,15740,2723.47690000,7010718.65340200,0,ETHUSDT
1705093200000,2569.35000000,2576.29000000,2528.42000000,2541.24000000,22393.09360000,1705094099999,57080496.32765300,41889,9102.55890000,23202164.57108600,0,ETHUSDT
1705094100000,2541.27000000,2550.71000000,2525.22000000,2538.34000000,8530.53040000,1705094999999,21656135.29100500,18519,4728.42470000,12007107.19245500,0,ETHUSDT
1705095000000,2538.33000000,2544.91000000,2501.18000000,2502.55000000,15606.62950000,1705095899999,39301529.62089300,26718,6572.05710000,16538191.53490700,0,ETHUSDT
1705095900000,2502.55000000,2529.99000000,2501.20000000,2526.05000000,6469.67990000,1705096799999,16300684.91086100,13339,3339.75300000,8415044.62184200,0,ETHUSDT
